publish_date,headline_text
20160614,man claiming allegiance to is kills french policeman and partner
20160615,show ride owners charged over adelaide show death
20160619,rugby league official suspended over teen referee punch incident
20160622,corey parker farewells queensland fans with typical grace
20160622,lynette daley two men charged over death
20160622,sa government calls for investigation electricity price rises
20160623,drone operator rian taylor turns hobby into job
20160623,election 2016: how will the cfa dispute affect the election
20160630,election 2016 antarctic expeditioners able to vote thanks to aec
20160703,alp celebrates big swings in nsw western sydney and hunter
20160704,how to turn a broken roof into a trailer
20160707,sa country hour july 7 2016
20160712,the bearded bushrangers and the castlemaine artist
20160712,two asylum seekers threatened at gun point in port moresby
20160713,labors south china sea comments highly irresponsible bishop
20160715,nab quarterly australian residential property survey
20160719,man with axe stabs passengers on german train
20160719,thousands trapped in rebel held aleppo as supplies run low
20160720,origin celebration fail still haunting tigers woods
20160721,how the us government brought down kickass torrents
20160721,measles outbreak in northbridge
20160721,prosecutors say will appeal for longer pistorius sentence
20160721,uberx drivers breaching transport rules
20160725,australia dropbears win quidditch championship
20160728,stronger drugs taking toll on south west services
20160801,caravan provides temporary home for one homeless bendigo man
20160801,indian filmmakers tackle sexism with edgy videos
20160802,indigenous pride project follows up with fraser coast students
20160803,banks put shareholders ahead of borrowers
20160804,mental health spotlight on mildura
20160805,will genia makes wallabies squad for rugby championship
20160806,woman charged over bennett springs fatal crash
20160808,darwin gallery topical justice indigenous exhibition
20160808,majlinda kelmendi wins kosovo first ever gold medal
20160809,police intercepted far right extremists phone calls court
20160814,nauru abuse allegations require senate inquiry says bill shorten
20160815,kurdish forces launch offensive to take mosul from islamic state
20160815,transgender teens buying black market hormones
20160816,rio 2016 dani samuels make discus final
20160817,exhausted lyon cant break through in australia's series of toil
20160818,anti discrimination commissioner blindsided by proposed changes
20160818,mallee grain crops looking good two months from harvest
20160818,melbourne musician gretta ray wins triple j's unearthed high
20160819,import sanctions may 'undermine' eu trade deal
20160824,aru boss bill pulver backs under fire wallabies
20160826,sa crimes against people decline as property offences rise
20160830,nt election 2016 terry mills ahead in vote count in blain
20160905,man charged over suspicious brisbane youth hostel fire
20160908,man charged for knocking child off bike in cooloongup
20160908,snow white theme at brisbane festival
20160909,glenn stevens reveals housing nerves in parting shots
20160911,9 11 united states marks 15th anniversary of terror attacks
20160912,new nt cabinet sworn in
20160913,work continues on hobart primary school after asbestos concerns
20160916,david szach and the body in the freezer
20160916,refugee man given five years' jail for manslaughter of wife
20160919,australian paralympic committee already looking to tokyo 2020
20160919,coalition cracks down on illegal foreign owned property
20160919,domestic violence emergency shelter accommodation doubles
20160919,duterte appeals for extension to war on drugs
20160919,man charged after gold coast stabbing
20160919,man hospitalised after adelaide home invasion
20160920,smell the secret world of our most underrated sense
20160922,primary school students grow micro herbs for pubs
20160927,video boys shackled hooded darwin adult prison
20160928,morrison: backpacker tax package fair
20161004,dutertes shift on china could have us sweating
20161007,a look back at virginia haussegger's time at the
20161007,fund managers also need to account for their pay
20161010,kyrgios can challenge top dogs at australian open hewitt
20161010,plastic bag backlash in denmark wa
20161011,former train employee cfa volunteer sentenced on sabotage
20161012,glynn williams on labor plan for backpacker tax
20161012,putin shuns paris visit after france offers talks only on syria
20161013,unemployment in western nsw declining but concerns linger
20161013,wells fargo chief executive john stumpf steps down
20161014,apps that help you get to know your world
20161014,australias house valuations hit record high ubs says
20161016,inquiry finds nsw homeowners should be allowed to lease rooms
20161020,hopkins on lamb roasts
20161021,perth blanketed in smoky haze from prescribed burns
20161021,three day sickness to increase
20161026,overdose of prescription medication contributed to womans death
20161028,mike pence safe after new york plane incident
20161031,melbourne cup black caviars offspring oscietra in training
20161101,dead fox discovery in tasmania reignites debate
20161102,rod culleton 'good for the job'
20161103,daniel andrews announces support for morwell
20161103,townsville school where student raped cannot guarantee safety
20161105,man stabbed to death in launceston
20161105,western sydney bushfire teenager charged with starting bushfire
20161107,hazelwood pondage short lived barramundi
20161108,the sunscreen song
20161111,philippines malaysia agree to cooperate on tackling abu sayyaf
20161112,thousands rally against president park geun hye
20161114,new zealand earthquake causes utter devastation john key says
20161116,queensland resources council boss ian macfarlane ceo rat suits
20161116,wellington city to demolish building after quake
20161117,bob dylan wont attend nobel prize ceremony
20161117,victorian government to house youth offenders at barwon prison
20161118,year 12 redcliffe state high school students say farewell
